PROV_ID,YEAR,WEEK,EVA71,CVA16,OTHER
31,2009,40,122,128,15
31,2009,41,71,108,12
31,2009,42,66,99,11
31,2009,43,72,109,12
31,2009,44,78,118,13
31,2009,45,132,172,14
31,2009,46,123,161,13
31,2009,47,185,241,19
31,2009,48,114,148,12
31,2009,49,165,147,23
31,2009,50,141,125,20
31,2009,51,138,123,19
31,2009,52,135,121,19
31,2009,53,77,59,22
31,2010,1,70,54,20
31,2010,2,71,55,21
31,2010,3,51,39,15
31,2010,4,52,52,18
31,2010,5,37,37,12
31,2010,6,19,19,6
31,2010,7,35,34,12
31,2010,8,44,45,14
31,2010,9,95,98,30
31,2010,10,174,179,55
31,2010,11,163,167,51
31,2010,12,213,231,100
31,2010,13,257,278,121
31,2010,14,325,352,153
31,2010,15,461,499,217
31,2010,16,497,308,193
31,2010,17,596,369,232
31,2010,18,414,256,161
31,2010,19,547,339,213
31,2010,20,548,295,280
31,2010,21,660,356,338
31,2010,22,596,321,305
31,2010,23,535,288,274
31,2010,24,720,259,229
31,2010,25,835,301,266
31,2010,26,807,290,257
31,2010,27,682,245,217
31,2010,28,468,214,157
31,2010,29,395,181,132
31,2010,30,299,137,100
31,2010,31,186,85,62
31,2010,32,144,63,67
31,2010,33,113,50,53
31,2010,34,108,48,50
31,2010,35,105,46,49
31,2010,36,101,54,70
31,2010,37,130,70,91
31,2010,38,125,67,87
31,2010,39,82,44,57
31,2010,40,73,47,49
31,2010,41,73,48,49
31,2010,42,92,60,61
31,2010,43,91,59,61
31,2010,44,74,54,58
31,2010,45,75,54,58
31,2010,46,67,49,53
31,2010,47,93,68,73
31,2010,48,92,37,48
31,2010,49,103,41,54
31,2010,50,91,37,48
31,2010,51,83,33,43
31,2010,52,92,25,46
31,2011,1,77,21,38
31,2011,2,49,13,25
31,2011,3,24,6,12
31,2011,4,13,3,7
31,2011,5,7,2,4
31,2011,6,12,3,6
31,2011,7,26,7,14
31,2011,8,38,11,15
31,2011,9,70,19,27
31,2011,10,79,22,31
31,2011,11,87,24,34
31,2011,12,105,34,37
31,2011,13,119,38,42
31,2011,14,145,47,51
31,2011,15,171,55,60
31,2011,16,264,134,91
31,2011,17,261,133,90
31,2011,18,278,142,96
31,2011,19,334,170,115
31,2011,20,409,198,146
31,2011,21,427,207,152
31,2011,22,430,208,153
31,2011,23,478,231,170
31,2011,24,600,211,228
31,2011,25,671,236,254
31,2011,26,720,254,273
31,2011,27,563,198,213
31,2011,28,486,172,176
31,2011,29,413,146,150
31,2011,30,305,108,111
31,2011,31,203,72,74
31,2011,32,181,74,65
31,2011,33,179,73,65
31,2011,34,153,63,55
31,2011,35,165,67,60
31,2011,36,162,82,62
31,2011,37,197,100,75
31,2011,38,203,103,78
31,2011,39,146,74,56
31,2011,40,160,116,51
31,2011,41,135,98,43
31,2011,42,209,152,67
31,2011,43,223,162,71
31,2011,44,222,147,83
31,2011,45,313,207,117
31,2011,46,328,217,122
31,2011,47,408,269,152
31,2011,48,284,193,95
31,2011,49,299,202,100
31,2011,50,316,214,106
31,2011,51,221,150,74
31,2011,52,152,132,75
31,2012,1,105,91,52
31,2012,2,47,41,24
31,2012,3,22,19,11
31,2012,4,22,25,16
31,2012,5,36,40,27
31,2012,6,48,53,36
31,2012,7,56,63,42
31,2012,8,82,85,56
31,2012,9,120,124,81
31,2012,10,142,147,96
31,2012,11,156,163,106
31,2012,12,182,239,132
31,2012,13,205,270,149
31,2012,14,203,267,147
31,2012,15,227,298,164
31,2012,16,486,399,213
31,2012,17,562,461,246
31,2012,18,662,544,290
31,2012,19,754,618,329
31,2012,20,886,794,413
31,2012,21,777,697,362
31,2012,22,716,642,334
31,2012,23,732,656,341
31,2012,24,769,810,481
31,2012,25,690,727,432
31,2012,26,617,651,386
31,2012,27,526,555,329
31,2012,28,271,332,250
31,2012,29,193,237,178
31,2012,30,130,159,119
31,2012,31,96,117,88
31,2012,32,82,92,84
31,2012,33,73,82,75
31,2012,34,77,86,79
31,2012,35,82,92,84
31,2012,36,86,96,120
31,2012,37,120,134,167
31,2012,38,130,145,181
31,2012,39,96,107,133
31,2012,40,91,87,156
31,2012,41,78,74,134
31,2012,42,75,71,129
31,2012,43,92,87,157
31,2012,44,142,128,221
31,2012,45,157,142,245
31,2012,46,165,149,258
31,2012,47,162,147,254
31,2012,48,196,110,315
31,2012,49,209,117,334
31,2012,50,197,111,316
31,2012,51,203,114,326
31,2012,52,179,101,287
31,2013,1,130,56,249
31,2013,2,113,49,216
31,2013,3,103,44,197
31,2013,4,82,35,157
31,2013,5,32,19,71
31,2013,6,24,14,52
31,2013,7,24,14,52
31,2013,8,38,22,84
31,2013,9,71,39,124
31,2013,10,104,57,182
31,2013,11,129,71,226
31,2013,12,132,73,230
31,2013,13,224,102,302
31,2013,14,238,109,322
31,2013,15,212,97,287
31,2013,16,186,85,251
31,2013,17,178,99,264
31,2013,18,149,83,221
31,2013,19,133,74,197
31,2013,20,175,98,261
31,2013,21,210,111,300
31,2013,22,265,140,378
31,2013,23,299,158,427
31,2013,24,317,167,452
31,2013,25,356,218,649
31,2013,26,453,277,824
31,2013,27,387,237,705
31,2013,28,304,186,553
31,2013,29,208,99,483
31,2013,30,152,73,352
31,2013,31,100,48,234
31,2013,32,84,40,195
31,2013,33,46,33,164
31,2013,34,54,39,191
31,2013,35,63,46,226
31,2013,36,47,34,168
31,2013,37,71,53,262
31,2013,38,103,77,380
31,2013,39,130,98,481
31,2013,40,107,81,397
31,2013,41,76,62,247
31,2013,42,89,73,291
31,2013,43,90,74,295
31,2013,44,96,78,312
31,2013,45,117,134,287
31,2013,46,113,129,277
31,2013,47,106,121,260
31,2013,48,99,114,244
31,2013,49,73,84,182
31,2013,50,68,78,169
31,2013,51,57,66,142
31,2013,52,54,62,134
31,2013,53,17,19,42
32,2009,1,0,63,101
32,2009,2,0,64,102
32,2009,3,0,57,91
32,2009,4,0,25,40
32,2009,5,7,44,29
32,2009,6,9,57,38
32,2009,7,13,75,50
32,2009,8,19,115,77
32,2009,9,115,19,21
32,2009,10,171,29,31
32,2009,11,222,37,41
32,2009,12,313,52,57
32,2009,13,1050,174,380
32,2009,14,1491,247,539
32,2009,15,1321,219,478
32,2009,16,1310,217,473
32,2009,17,1032,276,93
32,2009,18,955,255,86
32,2009,19,759,203,68
32,2009,20,672,179,61
32,2009,21,743,136,30
32,2009,22,785,144,32
32,2009,23,696,128,28
32,2009,24,809,148,32
32,2009,25,736,179,174
32,2009,26,798,194,189
32,2009,27,671,163,159
32,2009,28,540,131,128
32,2009,29,400,214,53
32,2009,30,308,165,41
32,2009,31,275,147,37
32,2009,32,276,147,37
32,2009,33,264,266,26
32,2009,34,214,215,21
32,2009,35,164,165,16
32,2009,36,176,177,17
32,2009,37,203,212,24
32,2009,38,207,217,25
32,2009,39,249,261,30
32,2009,40,309,324,37
32,2009,41,191,289,32
32,2009,42,169,255,28
32,2009,43,213,322,36
32,2009,44,216,327,36
32,2009,45,466,607,49
32,2009,46,341,444,36
32,2009,47,527,686,55
32,2009,48,341,445,36
32,2009,49,431,383,60
32,2009,50,331,294,46
32,2009,51,365,324,51
32,2009,52,328,292,46
32,2009,53,201,155,58
32,2010,1,167,129,48
32,2010,2,163,126,47
32,2010,3,121,93,35
32,2010,4,137,135,46
32,2010,5,101,100,34
32,2010,6,55,54,18
32,2010,7,67,66,23
32,2010,8,86,88,27
32,2010,9,188,193,59
32,2010,10,340,349,107
32,2010,11,342,351,107
32,2010,12,425,460,200
32,2010,13,561,607,263
32,2010,14,578,625,271
32,2010,15,740,801,348
32,2010,16,886,548,344
32,2010,17,1097,680,426
32,2010,18,930,576,361
32,2010,19,1204,746,468
32,2010,20,1188,640,608
32,2010,21,1224,660,626
32,2010,22,1158,624,592
32,2010,23,992,535,508
32,2010,24,1419,511,452
32,2010,25,1501,540,478
32,2010,26,1500,540,477
32,2010,27,1150,414,366
32,2010,28,723,331,243
32,2010,29,606,277,203
32,2010,30,473,217,159
32,2010,31,329,151,111
32,2010,32,254,112,119
32,2010,33,199,88,93
32,2010,34,191,84,89
32,2010,35,216,95,101
32,2010,36,214,115,149
32,2010,37,308,165,215
32,2010,38,295,158,206
32,2010,39,219,117,153
32,2010,40,199,129,133
32,2010,41,187,122,125
32,2010,42,270,176,180
32,2010,43,346,225,231
32,2010,44,325,236,253
32,2010,45,277,202,216
32,2010,46,302,220,236
32,2010,47,345,251,269
32,2010,48,375,151,196
32,2010,49,361,145,188
32,2010,50,312,126,163
32,2010,51,287,115,150
32,2010,52,289,77,144
32,2011,1,254,68,127
32,2011,2,177,48,88
32,2011,3,109,29,54
32,2011,4,45,12,25
32,2011,5,25,6,14
32,2011,6,28,7,15
32,2011,7,59,15,32
32,2011,8,72,20,28
32,2011,9,142,39,56
32,2011,10,206,57,81
32,2011,11,226,63,89
32,2011,12,316,102,111
32,2011,13,359,116,126
32,2011,14,489,158,172
32,2011,15,584,188,206
32,2011,16,731,372,253
32,2011,17,782,398,270
32,2011,18,900,458,311
32,2011,19,1366,696,472
32,2011,20,1558,753,555
32,2011,21,1713,829,610
32,2011,22,1720,832,613
32,2011,23,1756,849,626
32,2011,24,2126,748,806
32,2011,25,2229,784,845
32,2011,26,2282,803,865
32,2011,27,1784,628,677
32,2011,28,1249,442,453
32,2011,29,1082,383,392
32,2011,30,807,286,293
32,2011,31,640,226,232
32,2011,32,507,207,183
32,2011,33,470,192,170
32,2011,34,410,168,148
32,2011,35,432,177,156
32,2011,36,437,222,167
32,2011,37,571,290,218
32,2011,38,665,338,254
32,2011,39,489,248,186
32,2011,40,572,415,184
32,2011,41,438,318,141
32,2011,42,658,478,211
32,2011,43,637,463,205
32,2011,44,668,441,249
32,2011,45,828,547,309
32,2011,46,857,566,320
32,2011,47,972,642,363
32,2011,48,730,494,244
32,2011,49,768,520,257
32,2011,50,816,552,273
32,2011,51,633,429,212
32,2011,52,471,410,234
32,2012,1,444,387,221
32,2012,2,291,253,144
32,2012,3,159,139,79
32,2012,4,107,119,79
32,2012,5,104,116,77
32,2012,6,117,130,86
32,2012,7,119,133,88
32,2012,8,175,182,119
32,2012,9,193,201,131
32,2012,10,229,238,155
32,2012,11,270,281,183
32,2012,12,311,408,225
32,2012,13,363,477,263
32,2012,14,450,592,326
32,2012,15,494,649,358
32,2012,16,1104,906,483
32,2012,17,1374,1127,601
32,2012,18,1655,1358,723
32,2012,19,1989,1632,869
32,2012,20,2147,1923,1000
32,2012,21,1867,1673,870
32,2012,22,1742,1561,811
32,2012,23,1772,1587,825
32,2012,24,1743,1837,1090
32,2012,25,1473,1553,921
32,2012,26,1202,1267,752
32,2012,27,1092,1151,683
32,2012,28,580,711,535
32,2012,29,404,495,373
32,2012,30,262,321,242
32,2012,31,171,209,157
32,2012,32,158,178,162
32,2012,33,151,169,154
32,2012,34,149,167,152
32,2012,35,161,181,165
32,2012,36,184,206,255
32,2012,37,249,278,345
32,2012,38,227,254,315
32,2012,39,235,263,327
32,2012,40,226,215,387
32,2012,41,159,151,272
32,2012,42,176,168,302
32,2012,43,202,192,345
32,2012,44,287,259,448
32,2012,45,329,297,514
32,2012,46,335,303,524
32,2012,47,339,306,530
32,2012,48,397,223,636
32,2012,49,434,244,696
32,2012,50,386,217,619
32,2012,51,367,206,588
32,2012,52,302,169,484
32,2013,1,201,86,383
32,2013,2,177,76,338
32,2013,3,182,78,347
32,2013,4,164,70,312
32,2013,5,100,59,221
32,2013,6,89,52,195
32,2013,7,74,43,163
32,2013,8,98,58,216
32,2013,9,172,95,300
32,2013,10,250,138,436
32,2013,11,329,182,576
32,2013,12,367,202,642
32,2013,13,643,293,869
32,2013,14,764,348,1032
32,2013,15,765,349,1034
32,2013,16,661,301,893
32,2013,17,657,367,977
32,2013,18,519,290,772
32,2013,19,521,291,775
32,2013,20,634,354,942
32,2013,21,728,384,1040
32,2013,22,810,427,1156
32,2013,23,814,430,1162
32,2013,24,781,412,1114
32,2013,25,707,432,1287
32,2013,26,781,477,1422
32,2013,27,759,463,1380
32,2013,28,571,349,1040
32,2013,29,367,176,854
32,2013,30,302,145,703
32,2013,31,216,103,501
32,2013,32,190,91,442
32,2013,33,96,69,341
32,2013,34,95,69,338
32,2013,35,104,75,370
32,2013,36,81,59,290
32,2013,37,107,80,396
32,2013,38,173,130,641
32,2013,39,177,132,653
32,2013,40,169,126,624
32,2013,41,153,125,501
32,2013,42,158,128,515
32,2013,43,154,125,503
32,2013,44,165,135,540
32,2013,45,219,250,536
32,2013,46,205,235,503
32,2013,47,228,261,560
32,2013,48,208,238,510
32,2013,49,155,178,384
32,2013,50,177,203,437
32,2013,51,163,187,405
32,2013,52,158,181,392
32,2013,53,42,48,103
33,2009,1,0,19,31
33,2009,2,0,17,27
33,2009,3,0,22,35
33,2009,4,0,9,15
33,2009,5,3,17,11
33,2009,6,3,18,12
33,2009,7,6,34,23
33,2009,8,8,49,33
33,2009,9,46,8,9
33,2009,10,96,16,18
33,2009,11,76,13,14
33,2009,12,114,19,21
33,2009,13,340,56,123
33,2009,14,464,77,168
33,2009,15,565,94,204
33,2009,16,607,101,219
33,2009,17,435,116,39
33,2009,18,374,100,34
33,2009,19,285,76,26
33,2009,20,297,79,27
33,2009,21,377,69,15
33,2009,22,424,78,17
33,2009,23,461,84,18
33,2009,24,615,113,25
33,2009,25,530,129,125
33,2009,26,591,144,140
33,2009,27,553,134,131
33,2009,28,504,123,119
33,2009,29,326,174,44
33,2009,30,265,142,35
33,2009,31,247,132,33
33,2009,32,237,127,32
33,2009,33,236,237,23
33,2009,34,208,209,20
33,2009,35,161,162,16
33,2009,36,168,170,17
33,2009,37,314,329,38
33,2009,38,431,451,52
33,2009,39,655,687,79
33,2009,40,688,721,83
33,2009,41,349,528,58
33,2009,42,258,390,43
33,2009,43,341,516,57
33,2009,44,327,495,55
33,2009,45,537,699,56
33,2009,46,440,573,46
33,2009,47,520,677,54
33,2009,48,374,487,39
33,2009,49,526,468,74
33,2009,50,399,355,56
33,2009,51,424,378,59
33,2009,52,426,379,60
33,2009,53,285,220,82
33,2010,1,228,175,65
33,2010,2,208,160,60
33,2010,3,183,141,53
33,2010,4,199,197,67
33,2010,5,163,161,55
33,2010,6,100,98,34
33,2010,7,137,135,46
33,2010,8,125,129,39
33,2010,9,171,175,54
33,2010,10,394,404,124
33,2010,11,358,368,113
33,2010,12,482,522,227
33,2010,13,587,636,276
33,2010,14,789,854,371
33,2010,15,1044,1130,490
33,2010,16,1441,893,560
33,2010,17,1771,1097,688
33,2010,18,1343,832,522
33,2010,19,1676,1038,651
33,2010,20,1528,824,782
33,2010,21,1769,954,905
33,2010,22,1462,788,748
33,2010,23,1314,709,672
33,2010,24,1939,698,617
33,2010,25,2246,808,715
33,2010,26,2423,872,771
33,2010,27,1907,686,607
33,2010,28,1385,633,465
33,2010,29,1092,500,367
33,2010,30,802,367,269
33,2010,31,636,291,214
33,2010,32,510,225,238
33,2010,33,400,176,187
33,2010,34,347,153,162
33,2010,35,341,150,159
33,2010,36,285,152,199
33,2010,37,347,186,242
33,2010,38,294,157,205
33,2010,39,212,113,148
33,2010,40,214,139,143
33,2010,41,158,103,105
33,2010,42,214,139,143
33,2010,43,212,138,142
33,2010,44,181,131,141
33,2010,45,166,121,130
33,2010,46,145,106,113
33,2010,47,170,124,132
33,2010,48,191,77,100
33,2010,49,237,95,124
33,2010,50,197,79,103
33,2010,51,192,77,100
33,2010,52,215,58,107
33,2011,1,207,56,103
33,2011,2,130,35,65
33,2011,3,87,23,43
33,2011,4,57,15,31
33,2011,5,33,8,18
33,2011,6,21,5,12
33,2011,7,40,10,22
33,2011,8,60,17,23
33,2011,9,107,30,42
33,2011,10,144,40,56
33,2011,11,179,50,70
33,2011,12,286,92,101
33,2011,13,358,116,126
33,2011,14,368,119,130
33,2011,15,480,155,169
33,2011,16,600,306,207
33,2011,17,612,312,212
33,2011,18,741,378,256
33,2011,19,982,500,339
33,2011,20,1211,586,431
33,2011,21,1164,563,415
33,2011,22,1046,506,373
33,2011,23,1215,588,433
33,2011,24,1533,540,581
33,2011,25,1782,627,676
33,2011,26,1793,631,680
33,2011,27,1399,492,531
33,2011,28,1006,356,365
33,2011,29,812,287,295
33,2011,30,643,228,233
33,2011,31,521,184,189
33,2011,32,424,173,153
33,2011,33,363,148,131
33,2011,34,304,124,110
33,2011,35,314,129,114
33,2011,36,301,153,115
33,2011,37,423,215,161
33,2011,38,401,204,153
33,2011,39,361,183,138
33,2011,40,410,298,132
33,2011,41,322,234,103
33,2011,42,480,349,154
33,2011,43,427,310,137
33,2011,44,464,306,173
33,2011,45,632,417,236
33,2011,46,701,463,262
33,2011,47,743,490,277
33,2011,48,604,409,202
33,2011,49,562,381,188
33,2011,50,534,362,178
33,2011,51,425,288,142
33,2011,52,322,281,160
33,2012,1,310,270,154
33,2012,2,199,173,99
33,2012,3,136,119,68
33,2012,4,85,95,63
33,2012,5,86,96,64
33,2012,6,96,107,71
33,2012,7,109,121,80
33,2012,8,166,173,112
33,2012,9,218,227,147
33,2012,10,253,263,171
33,2012,11,341,354,230
33,2012,12,434,571,314
33,2012,13,604,794,438
33,2012,14,685,901,496
33,2012,15,739,972,536
33,2012,16,1702,1396,744
33,2012,17,1970,1617,861
33,2012,18,2350,1928,1027
33,2012,19,2502,2053,1094
33,2012,20,2489,2230,1160
33,2012,21,2169,1944,1011
33,2012,22,1946,1743,906
33,2012,23,2076,1860,967
33,2012,24,2069,2181,1294
33,2012,25,1698,1790,1062
33,2012,26,1670,1760,1044
33,2012,27,1246,1313,779
33,2012,28,581,711,535
33,2012,29,427,523,394
33,2012,30,349,427,321
33,2012,31,283,346,261
33,2012,32,260,291,265
33,2012,33,262,294,267
33,2012,34,273,306,279
33,2012,35,286,322,293
33,2012,36,308,344,427
33,2012,37,440,491,611
33,2012,38,462,516,641
33,2012,39,445,497,618
33,2012,40,374,357,642
33,2012,41,272,259,466
33,2012,42,283,270,486
33,2012,43,290,276,497
33,2012,44,393,355,614
33,2012,45,397,359,621
33,2012,46,390,352,609
33,2012,47,421,380,657
33,2012,48,476,267,763
33,2012,49,471,264,754
33,2012,50,474,266,760
33,2012,51,413,232,662
33,2012,52,367,206,589
33,2013,1,237,102,452
33,2013,2,188,81,360
33,2013,3,162,69,309
33,2013,4,151,65,288
33,2013,5,122,72,270
33,2013,6,84,49,185
33,2013,7,79,46,173
33,2013,8,77,46,171
33,2013,9,122,67,213
33,2013,10,198,109,346
33,2013,11,251,139,439
33,2013,12,278,153,485
33,2013,13,490,224,663
33,2013,14,591,270,799
33,2013,15,596,272,806
33,2013,16,550,251,744
33,2013,17,566,316,842
33,2013,18,512,286,762
33,2013,19,483,270,719
33,2013,20,696,388,1034
33,2013,21,922,487,1317
33,2013,22,1010,533,1441
33,2013,23,1094,577,1562
33,2013,24,965,509,1377
33,2013,25,934,571,1700
33,2013,26,1118,683,2034
33,2013,27,1101,672,2003
33,2013,28,731,446,1330
33,2013,29,483,231,1123
33,2013,30,403,193,937
33,2013,31,299,143,695
33,2013,32,241,115,560
33,2013,33,128,93,456
33,2013,34,142,103,505
33,2013,35,148,107,529
33,2013,36,137,100,490
33,2013,37,164,123,605
33,2013,38,221,166,818
33,2013,39,277,208,1025
33,2013,40,251,188,928
33,2013,41,195,159,636
33,2013,42,194,158,635
33,2013,43,159,130,519
33,2013,44,165,134,538
33,2013,45,196,225,481
33,2013,46,201,230,492
33,2013,47,265,303,649
33,2013,48,230,264,565
33,2013,49,196,225,485
33,2013,50,183,210,453
33,2013,51,172,197,425
33,2013,52,170,195,420
33,2013,53,41,48,103
34,2009,1,0,27,43
34,2009,2,0,30,47
34,2009,3,0,24,39
34,2009,4,0,26,42
34,2009,5,7,45,30
34,2009,6,14,83,55
34,2009,7,14,84,56
34,2009,8,25,150,100
34,2009,9,114,19,21
34,2009,10,159,27,29
34,2009,11,156,26,29
34,2009,12,228,38,42
34,2009,13,748,124,270
34,2009,14,1128,187,408
34,2009,15,996,165,360
34,2009,16,1148,190,415
34,2009,17,813,217,73
34,2009,18,728,194,66
34,2009,19,642,171,58
34,2009,20,535,143,48
34,2009,21,573,105,23
34,2009,22,615,113,25
34,2009,23,575,105,23
34,2009,24,559,103,22
34,2009,25,471,115,111
34,2009,26,470,114,111
34,2009,27,404,98,96
34,2009,28,319,77,75
34,2009,29,254,136,34
34,2009,30,197,105,26
34,2009,31,186,99,25
34,2009,32,195,104,26
34,2009,33,199,201,20
34,2009,34,176,178,17
34,2009,35,140,141,14
34,2009,36,132,133,13
34,2009,37,145,152,17
34,2009,38,123,129,15
34,2009,39,142,149,17
34,2009,40,161,169,19
34,2009,41,94,143,16
34,2009,42,89,135,15
34,2009,43,97,147,16
34,2009,44,84,127,14
34,2009,45,212,276,22
34,2009,46,141,183,15
34,2009,47,209,272,22
34,2009,48,94,122,10
34,2009,49,180,160,25
34,2009,50,131,117,18
34,2009,51,184,163,26
34,2009,52,163,145,23
34,2009,53,110,85,32
34,2010,1,93,72,27
34,2010,2,92,71,26
34,2010,3,67,51,19
34,2010,4,97,96,33
34,2010,5,82,81,28
34,2010,6,76,75,26
34,2010,7,96,95,32
34,2010,8,106,109,33
34,2010,9,251,258,79
34,2010,10,333,342,105
34,2010,11,343,352,108
34,2010,12,457,495,215
34,2010,13,585,634,275
34,2010,14,714,774,336
34,2010,15,1015,1099,477
34,2010,16,1119,693,435
34,2010,17,1380,855,536
34,2010,18,1067,661,414
34,2010,19,1166,722,453
34,2010,20,1112,599,569
34,2010,21,1148,619,587
34,2010,22,1190,642,609
34,2010,23,1014,547,519
34,2010,24,1345,484,428
34,2010,25,1451,522,462
34,2010,26,1335,481,425
34,2010,27,1083,390,345
34,2010,28,716,327,240
34,2010,29,624,286,209
34,2010,30,524,239,176
34,2010,31,397,182,133
34,2010,32,323,142,151
34,2010,33,283,125,132
34,2010,34,233,103,109
34,2010,35,234,103,109
34,2010,36,185,99,129
34,2010,37,273,146,191
34,2010,38,259,138,181
34,2010,39,177,95,124
34,2010,40,191,124,128
34,2010,41,150,97,100
34,2010,42,212,138,141
34,2010,43,239,155,160
34,2010,44,197,143,153
34,2010,45,175,127,136
34,2010,46,200,145,156
34,2010,47,186,136,145
34,2010,48,218,88,114
34,2010,49,220,88,115
34,2010,50,180,72,94
34,2010,51,165,66,86
34,2010,52,188,50,94
34,2011,1,194,52,97
34,2011,2,125,34,62
34,2011,3,94,25,47
34,2011,4,41,10,22
34,2011,5,28,7,15
34,2011,6,36,9,20
34,2011,7,56,14,31
34,2011,8,55,15,22
34,2011,9,130,36,51
34,2011,10,153,42,60
34,2011,11,174,48,68
34,2011,12,346,112,122
34,2011,13,349,113,123
34,2011,14,470,152,166
34,2011,15,525,170,185
34,2011,16,751,382,260
34,2011,17,698,355,241
34,2011,18,871,443,301
34,2011,19,1090,555,377
34,2011,20,1166,564,415
34,2011,21,1401,678,499
34,2011,22,1195,578,426
34,2011,23,1103,534,393
34,2011,24,1319,464,500
34,2011,25,1432,504,543
34,2011,26,1279,450,485
34,2011,27,990,349,376
34,2011,28,722,256,262
34,2011,29,683,242,248
34,2011,30,558,197,202
34,2011,31,500,177,181
34,2011,32,439,180,158
34,2011,33,387,158,140
34,2011,34,358,146,129
34,2011,35,353,144,128
34,2011,36,330,168,126
34,2011,37,375,190,143
34,2011,38,483,245,184
34,2011,39,310,157,118
34,2011,40,403,293,129
34,2011,41,292,212,94
34,2011,42,412,299,132
34,2011,43,424,308,136
34,2011,44,402,265,150
34,2011,45,521,344,194
34,2011,46,594,392,222
34,2011,47,692,457,258
34,2011,48,511,346,171
34,2011,49,528,358,177
34,2011,50,502,340,168
34,2011,51,442,300,148
34,2011,52,318,277,158
34,2012,1,329,287,163
34,2012,2,233,203,116
34,2012,3,169,147,84
34,2012,4,176,196,130
34,2012,5,181,201,134
34,2012,6,179,200,133
34,2012,7,177,197,131
34,2012,8,251,261,170
34,2012,9,306,319,207
34,2012,10,400,415,270
34,2012,11,418,435,283
34,2012,12,604,794,437
34,2012,13,598,786,433
34,2012,14,846,1112,613
34,2012,15,828,1088,599
34,2012,16,1671,1371,730
34,2012,17,1723,1414,753
34,2012,18,1892,1552,827
34,2012,19,1994,1636,872
34,2012,20,1977,1771,921
34,2012,21,1480,1326,689
34,2012,22,1298,1163,605
34,2012,23,1106,991,515
34,2012,24,943,994,590
34,2012,25,747,788,467
34,2012,26,574,605,359
34,2012,27,547,577,342
34,2012,28,323,395,297
34,2012,29,263,321,242
34,2012,30,195,238,179
34,2012,31,129,158,119
34,2012,32,114,128,117
34,2012,33,103,116,106
34,2012,34,102,115,105
34,2012,35,98,110,100
34,2012,36,94,105,131
34,2012,37,123,137,170
34,2012,38,134,150,186
34,2012,39,137,153,191
34,2012,40,146,139,250
34,2012,41,116,110,199
34,2012,42,110,105,189
34,2012,43,139,133,239
34,2012,44,211,191,330
34,2012,45,241,217,376
34,2012,46,297,268,464
34,2012,47,296,267,463
34,2012,48,412,231,661
34,2012,49,428,240,686
34,2012,50,377,211,604
34,2012,51,334,187,536
34,2012,52,257,144,412
34,2013,1,175,75,334
34,2013,2,173,75,331
34,2013,3,171,74,327
34,2013,4,165,71,315
34,2013,5,140,82,308
34,2013,6,161,94,354
34,2013,7,149,87,328
34,2013,8,208,122,458
34,2013,9,295,163,515
34,2013,10,377,208,659
34,2013,11,459,253,803
34,2013,12,448,247,783
34,2013,13,713,325,964
34,2013,14,808,369,1092
34,2013,15,791,361,1069
34,2013,16,633,289,856
34,2013,17,662,369,984
34,2013,18,595,332,884
34,2013,19,536,299,796
34,2013,20,565,315,840
34,2013,21,653,345,932
34,2013,22,733,387,1046
34,2013,23,691,365,986
34,2013,24,662,350,945
34,2013,25,546,334,994
34,2013,26,586,358,1066
34,2013,27,570,348,1036
34,2013,28,418,255,760
34,2013,29,314,150,731
34,2013,30,286,137,665
34,2013,31,224,107,520
34,2013,32,203,97,471
34,2013,33,103,75,367
34,2013,34,97,70,346
34,2013,35,124,90,442
34,2013,36,107,77,380
34,2013,37,113,85,418
34,2013,38,164,123,608
34,2013,39,159,119,589
34,2013,40,133,100,493
34,2013,41,113,92,369
34,2013,42,119,97,387
34,2013,43,100,81,326
34,2013,44,94,77,307
34,2013,45,136,156,333
34,2013,46,149,171,366
34,2013,47,169,193,414
34,2013,48,182,208,446
34,2013,49,157,180,389
34,2013,50,192,220,476
34,2013,51,176,202,435
34,2013,52,189,217,467
34,2013,53,45,52,113
35,2009,1,0,16,25
35,2009,2,0,14,23
35,2009,3,0,22,36
35,2009,4,0,8,12
35,2009,5,3,17,11
35,2009,6,2,12,8
35,2009,7,3,19,13
35,2009,8,4,27,18
35,2009,9,28,5,5
35,2009,10,37,6,7
35,2009,11,36,6,7
35,2009,12,50,8,9
35,2009,13,93,15,34
35,2009,14,144,24,52
35,2009,15,172,29,62
35,2009,16,193,32,70
35,2009,17,172,46,15
35,2009,18,124,33,11
35,2009,19,105,28,9
35,2009,20,111,30,10
35,2009,21,142,26,6
35,2009,22,139,25,6
35,2009,23,114,21,5
35,2009,24,131,24,5
35,2009,25,121,30,29
35,2009,26,124,30,29
35,2009,27,103,25,24
35,2009,28,95,23,22
35,2009,29,55,30,7
35,2009,30,52,28,7
35,2009,31,56,30,7
35,2009,32,53,28,7
35,2009,33,58,58,6
35,2009,34,56,56,6
35,2009,35,51,51,5
35,2009,36,57,58,6
35,2009,37,92,96,11
35,2009,38,161,169,19
35,2009,39,270,283,32
35,2009,40,214,224,26
35,2009,41,100,151,17
35,2009,42,66,100,11
35,2009,43,96,145,16
35,2009,44,75,114,13
35,2009,45,104,136,11
35,2009,46,78,101,8
35,2009,47,96,126,10
35,2009,48,92,119,10
35,2009,49,124,111,17
35,2009,50,126,112,18
35,2009,51,134,119,19
